@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
256,'2024/11/04 18:10:01:740',5,0.534375,0.333333,0.542188,0.308333,0.548437,0.310417,0.55625,0.314583,0.521875,0.30625,0.5125,0.308333,0.503125,0.308333,0.559375,0.341667,0.48125,0.327083,0.545313,0.372917,0.515625,0.366667,0.601563,0.545833,0.40625,0.470833,0.65625,0.733333,0.365625,0.23125,0.70625,0.714583,0.385938,0.014583,0.740625,0.70625,0.390625,-0.05,0.734375,0.683333,0.40625,-0.05,0.7125,0.685417,0.404687,-0.010417,0.573438,0.966667,0.434375,0.941667,0.557813,1.375,0.423438,1.383333,0.567187,1.752083,0.417188,1.78125,0.5625,1.8,0.409375,1.833333,0.576563,1.860417,0.445313,1.879167,0.072689,0.678484
257,'2024/11/04 18:10:01:784',5,0.532812,0.333333,0.540625,0.308333,0.546875,0.310417,0.553125,0.314583,0.520312,0.308333,0.510938,0.308333,0.501562,0.310417,0.55625,0.341667,0.478125,0.327083,0.54375,0.372917,0.514063,0.36875,0.6,0.55,0.404687,0.472917,0.654688,0.741667,0.365625,0.23125,0.709375,0.716667,0.385938,0.014583,0.740625,0.708333,0.390625,-0.05625,0.735937,0.685417,0.404687,-0.052083,0.717188,0.6875,0.403125,-0.0125,0.573438,0.96875,0.432813,0.94375,0.55625,1.379167,0.423438,1.389583,0.564062,1.754167,0.414063,1.783333,0.557813,1.8,0.401563,1.835417,0.576563,1.864583,0.445313,1.885417,0.072689,0.678484
258,'2024/11/04 18:10:01:824',5,0.532812,0.335417,0.540625,0.310417,0.546875,0.310417,0.553125,0.314583,0.520312,0.308333,0.510938,0.310417,0.5,0.3125,0.55625,0.341667,0.478125,0.329167,0.54375,0.377083,0.514063,0.372917,0.6,0.554167,0.404687,0.479167,0.65625,0.7625,0.365625,0.23125,0.709375,0.7125,0.385938,0.014583,0.735937,0.704167,0.390625,-0.054167,0.73125,0.68125,0.404687,-0.052083,0.7125,0.683333,0.403125,-0.0125,0.573438,0.970833,0.434375,0.95,0.560938,1.385417,0.428125,1.4,0.56875,1.764583,0.415625,1.795833,0.5625,1.8125,0.403125,1.85,0.58125,1.879167,0.451562,1.897917,0.072689,0.678484
259,'2024/11/04 18:10:01:865',5,0.53125,0.339583,0.5375,0.3125,0.54375,0.314583,0.551562,0.316667,0.515625,0.3125,0.504687,0.3125,0.495313,0.314583,0.554688,0.34375,0.471875,0.333333,0.542188,0.38125,0.510938,0.377083,0.5875,0.55625,0.404687,0.483333,0.635938,0.7625,0.365625,0.229167,0.704687,0.7125,0.385938,0.035417,0.729688,0.702083,0.390625,-0.01875,0.726563,0.679167,0.401563,-0.00625,0.707812,0.685417,0.401563,0.014583,0.567187,0.975,0.434375,0.952083,0.560938,1.366667,0.426562,1.3875,0.564062,1.739583,0.414063,1.795833,0.553125,1.789583,0.398438,1.845833,0.58125,1.85625,0.453125,1.89375,0.072689,0.678484
260,'2024/11/04 18:10:01:906',5,0.529688,0.341667,0.5375,0.314583,0.54375,0.316667,0.55,0.31875,0.515625,0.3125,0.504687,0.314583,0.49375,0.316667,0.553125,0.345833,0.470313,0.335417,0.542188,0.383333,0.510938,0.379167,0.584375,0.5625,0.403125,0.485417,0.628125,0.760417,0.365625,0.225,0.7,0.7125,0.3875,0.033333,0.725,0.702083,0.389062,-0.022917,0.723437,0.679167,0.4,-0.00625,0.709375,0.685417,0.4,0.014583,0.565625,0.98125,0.434375,0.958333,0.557813,1.397917,0.426562,1.420833,0.560938,1.76875,0.414063,1.816667,0.551562,1.81875,0.398438,1.86875,0.58125,1.889583,0.451562,1.920833,0.072689,0.678484
261,'2024/11/04 18:10:01:948',5,0.526563,0.341667,0.532812,0.314583,0.539063,0.316667,0.545313,0.31875,0.510938,0.314583,0.501562,0.314583,0.490625,0.316667,0.55,0.345833,0.470313,0.3375,0.539063,0.383333,0.509375,0.379167,0.579687,0.5625,0.403125,0.485417,0.620313,0.7625,0.365625,0.225,0.701563,0.7125,0.3875,0.008333,0.725,0.7,0.389062,-0.05625,0.723437,0.675,0.4,-0.041667,0.709375,0.683333,0.4,-0.002083,0.560938,0.979167,0.434375,0.954167,0.557813,1.345833,0.423438,1.3375,0.557813,1.716667,0.409375,1.7625,0.545313,1.764583,0.39375,1.820833,0.58125,1.827083,0.448438,1.870833,0.072689,0.678484
262,'2024/11/04 18:10:01:987',5,0.523438,0.341667,0.529688,0.314583,0.535937,0.316667,0.542188,0.31875,0.507813,0.314583,0.498437,0.316667,0.4875,0.31875,0.546875,0.345833,0.467187,0.339583,0.535937,0.383333,0.50625,0.379167,0.578125,0.554167,0.404687,0.489583,0.625,0.683333,0.367188,0.225,0.7,0.7,0.3875,0.014583,0.725,0.6875,0.3875,-0.041667,0.7375,0.641667,0.398438,-0.03125,0.726563,0.645833,0.4,0,0.554688,0.979167,0.439063,0.954167,0.559375,1.2125,0.428125,1.233333,0.540625,1.554167,0.404687,1.604167,0.521875,1.602083,0.379687,1.654167,0.579687,1.65625,0.45,1.710417,0.072689,0.678484
263,'2024/11/04 18:10:02:028',5,0.523438,0.341667,0.528125,0.314583,0.532812,0.316667,0.539063,0.320833,0.504687,0.316667,0.495313,0.31875,0.484375,0.320833,0.542188,0.345833,0.464063,0.339583,0.534375,0.383333,0.504687,0.379167,0.56875,0.554167,0.403125,0.491667,0.610937,0.685417,0.367188,0.21875,0.7125,0.691667,0.385938,0.020833,0.721875,0.689583,0.385938,-0.029167,0.742188,0.65,0.395312,-0.01875,0.734375,0.654167,0.403125,0.020833,0.546875,0.975,0.4375,0.95,0.559375,1.25625,0.426562,1.254167,0.5375,1.6125,0.403125,1.658333,0.520312,1.660417,0.378125,1.7125,0.579687,1.720833,0.453125,1.766667,0.072689,0.678484
264,'2024/11/04 18:10:02:067',5,0.521875,0.34375,0.526563,0.314583,0.53125,0.316667,0.5375,0.31875,0.503125,0.316667,0.49375,0.31875,0.482812,0.320833,0.540625,0.345833,0.4625,0.339583,0.534375,0.383333,0.504687,0.38125,0.56875,0.54375,0.404687,0.491667,0.615625,0.658333,0.367188,0.225,0.7,0.68125,0.384375,0.020833,0.721875,0.654167,0.384375,-0.035417,0.739062,0.622917,0.395312,-0.029167,0.729688,0.627083,0.4,0.014583,0.548437,0.975,0.440625,0.95,0.55,1.214583,0.426562,1.233333,0.51875,1.558333,0.389062,1.60625,0.5,1.604167,0.3625,1.65625,0.5625,1.658333,0.4375,1.708333,0.072689,0.678484
265,'2024/11/04 18:10:02:106',5,0.521875,0.347917,0.525,0.316667,0.53125,0.31875,0.5375,0.320833,0.503125,0.31875,0.492188,0.320833,0.48125,0.322917,0.539063,0.347917,0.460938,0.341667,0.532812,0.3875,0.504687,0.385417,0.567187,0.547917,0.404687,0.495833,0.61875,0.66875,0.367188,0.241667,0.701563,0.683333,0.382813,0.041667,0.723437,0.666667,0.382813,-0.01875,0.734375,0.6375,0.392188,-0.010417,0.723437,0.6375,0.39375,0.027083,0.545313,0.977083,0.440625,0.95,0.545313,1.239583,0.432813,1.258333,0.525,1.59375,0.390625,1.64375,0.509375,1.6375,0.364062,1.691667,0.564062,1.702083,0.4375,1.727083,0.072689,0.678484
266,'2024/11/04 18:10:02:147',5,0.520312,0.347917,0.523438,0.31875,0.529688,0.31875,0.535937,0.322917,0.5,0.31875,0.489062,0.320833,0.478125,0.322917,0.5375,0.347917,0.45625,0.341667,0.53125,0.3875,0.501562,0.385417,0.565625,0.55,0.401563,0.495833,0.629687,0.68125,0.367188,0.229167,0.692187,0.685417,0.382813,0.064583,0.70625,0.670833,0.382813,-0.00625,0.70625,0.641667,0.392188,0.016667,0.7,0.64375,0.39375,0.041667,0.545313,0.98125,0.4375,0.952083,0.54375,1.327083,0.432813,1.339583,0.528125,1.68125,0.392188,1.735417,0.5125,1.729167,0.367188,1.791667,0.565625,1.79375,0.45,1.845833,0.072689,0.678484
267,'2024/11/04 18:10:02:189',5,0.517187,0.347917,0.521875,0.31875,0.528125,0.31875,0.534375,0.322917,0.498437,0.31875,0.4875,0.320833,0.476563,0.322917,0.5375,0.347917,0.45625,0.341667,0.529688,0.3875,0.5,0.385417,0.565625,0.55,0.401563,0.495833,0.629687,0.66875,0.367188,0.220833,0.692187,0.66875,0.382813,0.058333,0.709375,0.66875,0.382813,-0.010417,0.710938,0.641667,0.392188,0.010417,0.701563,0.64375,0.39375,0.0375,0.545313,0.98125,0.4375,0.952083,0.545313,1.316667,0.432813,1.333333,0.528125,1.666667,0.392188,1.725,0.5125,1.71875,0.367188,1.783333,0.565625,1.779167,0.453125,1.833333,0.072689,0.678484
268,'2024/11/04 18:10:02:231',5,0.517187,0.347917,0.521875,0.31875,0.528125,0.320833,0.534375,0.322917,0.496875,0.31875,0.485938,0.320833,0.475,0.322917,0.5375,0.35,0.454688,0.34375,0.528125,0.3875,0.496875,0.385417,0.5625,0.554167,0.398438,0.497917,0.617188,0.739583,0.367188,0.233333,0.690625,0.69375,0.382813,0.085417,0.710938,0.685417,0.382813,0.041667,0.707812,0.658333,0.407813,0.077083,0.7,0.6625,0.39375,0.066667,0.542188,0.98125,0.432813,0.952083,0.54375,1.270833,0.434375,1.295833,0.507813,1.627083,0.38125,1.679167,0.489062,1.679167,0.348437,1.73125,0.548437,1.729167,0.4375,1.791667,0.072689,0.678484
269,'2024/11/04 18:10:02:271',5,0.514063,0.347917,0.520312,0.31875,0.526563,0.320833,0.532812,0.322917,0.495313,0.31875,0.482812,0.320833,0.471875,0.322917,0.535937,0.35,0.453125,0.34375,0.526563,0.3875,0.49375,0.383333,0.560938,0.5625,0.392188,0.497917,0.614062,0.78125,0.367188,0.233333,0.6875,0.697917,0.384375,0.077083,0.7125,0.685417,0.395312,0.029167,0.709375,0.660417,0.409375,0.052083,0.696875,0.666667,0.4,0.0625,0.542188,0.9875,0.428125,0.958333,0.539063,1.395833,0.407813,1.4125,0.509375,1.772917,0.378125,1.814583,0.492188,1.827083,0.353125,1.875,0.55,1.889583,0.421875,1.91875,0.072689,0.678484
270,'2024/11/04 18:10:02:314',5,0.5125,0.347917,0.51875,0.31875,0.525,0.320833,0.53125,0.322917,0.49375,0.31875,0.482812,0.320833,0.471875,0.322917,0.532812,0.347917,0.451562,0.341667,0.525,0.3875,0.492188,0.383333,0.554688,0.560417,0.390625,0.495833,0.59375,0.772917,0.367188,0.2125,0.675,0.704167,0.392188,0.177083,0.701563,0.691667,0.401563,0.15,0.7,0.664583,0.415625,0.177083,0.689062,0.670833,0.409375,0.191667,0.540625,0.985417,0.426562,0.960417,0.540625,1.377083,0.403125,1.385417,0.5125,1.747917,0.376563,1.783333,0.495313,1.802083,0.353125,1.841667,0.548437,1.854167,0.425,1.889583,0.072689,0.678484
271,'2024/11/04 18:10:13:120',6,0.546875,0.25,0.548437,0.225,0.55625,0.225,0.560938,0.225,0.525,0.229167,0.515625,0.233333,0.50625,0.2375,0.55625,0.24375,0.485938,0.266667,0.559375,0.283333,0.532812,0.29375,0.576563,0.416667,0.46875,0.39375,0.710938,0.5125,0.632813,0.43125,0.845312,0.458333,0.828125,0.327083,0.8875,0.441667,0.882813,0.3375,0.890625,0.433333,0.884375,0.325,0.86875,0.435417,0.8625,0.33125,0.61875,0.816667,0.523438,0.802083,0.65625,1.13125,0.560938,1.147917,0.664063,1.422917,0.570313,1.458333,0.65625,1.46875,0.551562,1.510417,0.703125,1.49375,0.634375,1.525,0.672027,0.437705
272,'2024/11/04 18:10:13:162',6,0.554688,0.25,0.55625,0.222917,0.5625,0.222917,0.56875,0.222917,0.532812,0.227083,0.525,0.23125,0.514063,0.2375,0.564062,0.241667,0.495313,0.266667,0.567187,0.283333,0.540625,0.29375,0.576563,0.410417,0.48125,0.39375,0.720312,0.49375,0.667188,0.40625,0.84375,0.441667,0.84375,0.327083,0.8875,0.41875,0.898438,0.335417,0.890625,0.414583,0.903125,0.327083,0.864062,0.414583,0.879687,0.33125,0.623438,0.81875,0.534375,0.804167,0.654688,1.1375,0.560938,1.141667,0.6625,1.43125,0.570313,1.45,0.65625,1.477083,0.551562,1.5,0.698438,1.491667,0.63125,1.508333,0.672027,0.437705
273,'2024/11/04 18:10:13:204',6,0.565625,0.245833,0.565625,0.21875,0.570313,0.220833,0.576563,0.220833,0.54375,0.222917,0.534375,0.227083,0.525,0.233333,0.571875,0.239583,0.504687,0.264583,0.576563,0.279167,0.55,0.289583,0.584375,0.4125,0.489062,0.39375,0.7375,0.485417,0.682813,0.391667,0.854688,0.4375,0.854688,0.325,0.890625,0.408333,0.910937,0.335417,0.895312,0.40625,0.915625,0.327083,0.86875,0.414583,0.892187,0.329167,0.63125,0.827083,0.539063,0.810417,0.65625,1.147917,0.565625,1.15,0.660937,1.44375,0.571875,1.458333,0.654688,1.489583,0.553125,1.508333,0.698438,1.502083,0.63125,1.51875,0.672027,0.437705
274,'2024/11/04 18:10:13:248',6,0.56875,0.245833,0.56875,0.21875,0.575,0.220833,0.579687,0.220833,0.546875,0.222917,0.5375,0.227083,0.528125,0.233333,0.575,0.239583,0.507813,0.264583,0.58125,0.279167,0.554688,0.289583,0.5875,0.414583,0.495313,0.391667,0.745313,0.491667,0.684375,0.389583,0.85625,0.44375,0.857813,0.327083,0.895312,0.416667,0.9125,0.3375,0.898438,0.410417,0.917188,0.329167,0.873438,0.416667,0.892187,0.33125,0.634375,0.816667,0.54375,0.8,0.660937,1.133333,0.576563,1.125,0.660937,1.422917,0.5875,1.429167,0.654688,1.46875,0.56875,1.479167,0.701563,1.4875,0.65,1.4875,0.672027,0.437705
275,'2024/11/04 18:10:13:288',6,0.570313,0.24375,0.571875,0.216667,0.578125,0.21875,0.584375,0.21875,0.55,0.220833,0.540625,0.225,0.53125,0.23125,0.582812,0.239583,0.5125,0.2625,0.584375,0.275,0.55625,0.2875,0.610937,0.410417,0.495313,0.389583,0.765625,0.495833,0.671875,0.41875,0.85,0.4375,0.859375,0.329167,0.885938,0.4125,0.915625,0.339583,0.864062,0.397917,0.921875,0.329167,0.848437,0.4125,0.892187,0.333333,0.645312,0.802083,0.545313,0.79375,0.66875,1.120833,0.579687,1.110417,0.667188,1.410417,0.584375,1.4125,0.657812,1.45625,0.565625,1.466667,0.704687,1.48125,0.64375,1.477083,0.672027,0.437705
276,'2024/11/04 18:10:13:331',6,0.575,0.241667,0.576563,0.216667,0.582812,0.216667,0.589063,0.21875,0.553125,0.220833,0.54375,0.225,0.534375,0.23125,0.585938,0.2375,0.514063,0.2625,0.589063,0.275,0.560938,0.2875,0.615625,0.408333,0.496875,0.391667,0.759375,0.5,0.66875,0.460417,0.726563,0.441667,0.854688,0.33125,0.720312,0.41875,0.9125,0.3375,0.703125,0.404167,0.91875,0.325,0.701563,0.414583,0.890625,0.333333,0.65,0.808333,0.546875,0.8,0.670313,1.13125,0.579687,1.127083,0.670313,1.425,0.585938,1.435417,0.6625,1.470833,0.56875,1.4875,0.70625,1.49375,0.646875,1.5,0.672027,0.437705
277,'2024/11/04 18:10:13:372',6,0.578125,0.241667,0.579687,0.216667,0.585938,0.216667,0.592188,0.21875,0.55625,0.220833,0.546875,0.225,0.535937,0.23125,0.589063,0.2375,0.515625,0.260417,0.590625,0.272917,0.5625,0.285417,0.621875,0.408333,0.496875,0.391667,0.759375,0.50625,0.65625,0.470833,0.767187,0.44375,0.853125,0.33125,0.78125,0.420833,0.9125,0.3375,0.770312,0.40625,0.9125,0.325,0.760938,0.416667,0.8875,0.333333,0.653125,0.804167,0.548437,0.8,0.671875,1.13125,0.584375,1.125,0.673437,1.422917,0.589063,1.43125,0.665625,1.470833,0.570313,1.4875,0.7125,1.489583,0.653125,1.497917,0.672027,0.437705
278,'2024/11/04 18:10:13:413',6,0.585938,0.241667,0.585938,0.216667,0.592188,0.216667,0.596875,0.21875,0.5625,0.220833,0.551562,0.225,0.540625,0.23125,0.592188,0.2375,0.51875,0.260417,0.596875,0.272917,0.570313,0.285417,0.61875,0.410417,0.496875,0.39375,0.76875,0.50625,0.664063,0.429167,0.834375,0.44375,0.870313,0.333333,0.865625,0.422917,0.929688,0.339583,0.864062,0.408333,0.926562,0.327083,0.835938,0.41875,0.903125,0.335417,0.651563,0.80625,0.55,0.80625,0.673437,1.135417,0.585938,1.13125,0.671875,1.427083,0.589063,1.441667,0.664063,1.475,0.570313,1.49375,0.710938,1.49375,0.65,1.50625,0.672027,0.437705
279,'2024/11/04 18:10:13:455',6,0.585938,0.241667,0.5875,0.216667,0.59375,0.216667,0.598437,0.21875,0.564062,0.220833,0.553125,0.225,0.542188,0.23125,0.595312,0.2375,0.520312,0.260417,0.598437,0.272917,0.570313,0.283333,0.63125,0.408333,0.496875,0.39375,0.775,0.516667,0.639063,0.464583,0.790625,0.447917,0.865625,0.3375,0.795313,0.43125,0.928125,0.339583,0.784375,0.408333,0.920313,0.325,0.776563,0.422917,0.896875,0.335417,0.6625,0.79375,0.55,0.8,0.684375,1.110417,0.584375,1.114583,0.676562,1.402083,0.5875,1.41875,0.667188,1.45,0.570313,1.472917,0.710938,1.4875,0.648438,1.491667,0.672027,0.437705
280,'2024/11/04 18:10:13:497',6,0.589063,0.241667,0.589063,0.216667,0.595312,0.216667,0.601563,0.21875,0.567187,0.220833,0.557813,0.225,0.546875,0.23125,0.595312,0.2375,0.521875,0.258333,0.6,0.272917,0.573438,0.283333,0.625,0.404167,0.501562,0.39375,0.765625,0.522917,0.65625,0.475,0.767187,0.460417,0.878125,0.3375,0.773438,0.44375,0.939062,0.339583,0.765625,0.4125,0.935938,0.325,0.757813,0.429167,0.910937,0.333333,0.659375,0.783333,0.55625,0.795833,0.68125,1.089583,0.589063,1.1,0.676562,1.36875,0.6,1.402083,0.667188,1.410417,0.584375,1.454167,0.714063,1.452083,0.660937,1.470833,0.672027,0.437705
281,'2024/11/04 18:10:13:537',6,0.589063,0.241667,0.590625,0.216667,0.595312,0.216667,0.601563,0.21875,0.567187,0.220833,0.55625,0.225,0.545313,0.23125,0.595312,0.2375,0.521875,0.258333,0.6,0.272917,0.573438,0.283333,0.623438,0.40625,0.503125,0.39375,0.7625,0.525,0.6875,0.429167,0.854688,0.464583,0.882813,0.3375,0.895312,0.44375,0.94375,0.3375,0.89375,0.416667,0.946875,0.320833,0.871875,0.43125,0.923437,0.327083,0.65625,0.822917,0.559375,0.827083,0.679688,1.13125,0.595312,1.147917,0.676562,1.4,0.603125,1.445833,0.667188,1.433333,0.585938,1.49375,0.7125,1.475,0.660937,1.508333,0.672027,0.437705
282,'2024/11/04 18:10:13:578',6,0.589063,0.241667,0.589063,0.216667,0.595312,0.216667,0.601563,0.21875,0.567187,0.21875,0.55625,0.222917,0.54375,0.229167,0.596875,0.2375,0.521875,0.25625,0.6,0.272917,0.573438,0.283333,0.620313,0.40625,0.503125,0.391667,0.7625,0.53125,0.68125,0.452083,0.801562,0.46875,0.876562,0.3375,0.814062,0.445833,0.939062,0.3375,0.807813,0.416667,0.945313,0.325,0.8,0.433333,0.921875,0.329167,0.65625,0.8125,0.560938,0.820833,0.678125,1.125,0.595312,1.133333,0.676562,1.402083,0.604688,1.435417,0.667188,1.439583,0.5875,1.485417,0.715625,1.475,0.66875,1.495833,0.672027,0.437705
283,'2024/11/04 18:10:13:617',6,0.589063,0.241667,0.590625,0.216667,0.596875,0.216667,0.601563,0.21875,0.567187,0.21875,0.55625,0.222917,0.54375,0.229167,0.598437,0.2375,0.521875,0.25625,0.598437,0.272917,0.571875,0.283333,0.61875,0.408333,0.503125,0.391667,0.760938,0.53125,0.676562,0.45625,0.8,0.46875,0.873438,0.3375,0.8125,0.445833,0.934375,0.3375,0.804688,0.416667,0.942187,0.329167,0.796875,0.433333,0.920313,0.33125,0.654688,0.810417,0.5625,0.820833,0.679688,1.127083,0.596875,1.133333,0.68125,1.40625,0.607813,1.435417,0.671875,1.445833,0.589063,1.4875,0.720312,1.479167,0.670313,1.497917,0.672027,0.437705
284,'2024/11/04 18:10:13:658',6,0.5875,0.241667,0.589063,0.216667,0.595312,0.216667,0.601563,0.21875,0.565625,0.21875,0.554688,0.222917,0.54375,0.229167,0.596875,0.2375,0.520312,0.25625,0.598437,0.272917,0.571875,0.283333,0.620313,0.40625,0.503125,0.391667,0.759375,0.516667,0.66875,0.460417,0.8,0.447917,0.871875,0.3375,0.815625,0.422917,0.934375,0.3375,0.809375,0.402083,0.939062,0.327083,0.798437,0.41875,0.915625,0.33125,0.659375,0.810417,0.5625,0.816667,0.679688,1.129167,0.595312,1.133333,0.679688,1.420833,0.60625,1.439583,0.671875,1.464583,0.5875,1.489583,0.714063,1.49375,0.654688,1.504167,0.672027,0.437705
285,'2024/11/04 18:10:13:697',6,0.5875,0.241667,0.589063,0.216667,0.595312,0.216667,0.601563,0.21875,0.565625,0.21875,0.554688,0.222917,0.54375,0.227083,0.596875,0.2375,0.520312,0.254167,0.598437,0.272917,0.571875,0.283333,0.61875,0.404167,0.501562,0.391667,0.75,0.504167,0.675,0.460417,0.8125,0.45,0.882813,0.3375,0.828125,0.425,0.942187,0.3375,0.825,0.404167,0.942187,0.327083,0.815625,0.41875,0.920313,0.329167,0.659375,0.810417,0.5625,0.816667,0.678125,1.129167,0.595312,1.133333,0.678125,1.420833,0.604688,1.439583,0.66875,1.4625,0.585938,1.491667,0.709375,1.49375,0.65,1.50625,0.672027,0.437705
286,'2024/11/04 18:10:13:740',6,0.589063,0.241667,0.589063,0.216667,0.595312,0.216667,0.6,0.21875,0.567187,0.21875,0.55625,0.222917,0.54375,0.227083,0.596875,0.239583,0.520312,0.254167,0.596875,0.272917,0.571875,0.283333,0.614062,0.404167,0.501562,0.391667,0.746875,0.508333,0.673437,0.458333,0.795313,0.479167,0.8875,0.3375,0.804688,0.460417,0.94375,0.3375,0.8,0.435417,0.942187,0.327083,0.795313,0.447917,0.91875,0.329167,0.659375,0.8125,0.5625,0.820833,0.678125,1.135417,0.598437,1.14375,0.68125,1.422917,0.6125,1.452083,0.675,1.464583,0.595312,1.504167,0.7125,1.495833,0.667188,1.516667,0.672027,0.437705
287,'2024/11/04 18:10:13:781',6,0.589063,0.241667,0.589063,0.216667,0.595312,0.21875,0.6,0.220833,0.567187,0.21875,0.55625,0.222917,0.54375,0.227083,0.596875,0.239583,0.520312,0.254167,0.596875,0.275,0.571875,0.285417,0.610937,0.40625,0.501562,0.391667,0.742188,0.510417,0.671875,0.458333,0.796875,0.4875,0.884375,0.3375,0.809375,0.472917,0.94375,0.3375,0.804688,0.45,0.942187,0.327083,0.796875,0.4625,0.91875,0.33125,0.654688,0.822917,0.5625,0.829167,0.676562,1.145833,0.59375,1.154167,0.68125,1.435417,0.6125,1.460417,0.673437,1.479167,0.59375,1.5125,0.714063,1.504167,0.664063,1.520833,0.672027,0.437705
288,'2024/11/04 18:10:13:823',6,0.58125,0.241667,0.582812,0.216667,0.589063,0.21875,0.595312,0.21875,0.557813,0.216667,0.545313,0.220833,0.532812,0.225,0.59375,0.239583,0.509375,0.252083,0.590625,0.275,0.5625,0.283333,0.607813,0.404167,0.490625,0.391667,0.740625,0.508333,0.64375,0.464583,0.834375,0.483333,0.882813,0.3625,0.86875,0.46875,0.942187,0.35,0.865625,0.445833,0.925,0.347917,0.848437,0.458333,0.910937,0.345833,0.648438,0.80625,0.553125,0.79375,0.675,1.13125,0.582812,1.1375,0.68125,1.429167,0.603125,1.44375,0.673437,1.477083,0.5875,1.497917,0.714063,1.497917,0.659375,1.504167,0.672027,0.437705
289,'2024/11/04 18:10:13:865',6,0.579687,0.241667,0.579687,0.216667,0.585938,0.21875,0.592188,0.220833,0.554688,0.216667,0.540625,0.220833,0.528125,0.225,0.5875,0.239583,0.504687,0.252083,0.5875,0.275,0.559375,0.283333,0.598437,0.4,0.4875,0.391667,0.735937,0.5,0.646875,0.420833,0.851563,0.472917,0.864062,0.35,0.89375,0.464583,0.932813,0.347917,0.89375,0.44375,0.923437,0.34375,0.871875,0.454167,0.904688,0.34375,0.64375,0.795833,0.55,0.791667,0.671875,1.120833,0.58125,1.129167,0.678125,1.420833,0.6,1.4375,0.670313,1.46875,0.584375,1.489583,0.714063,1.4875,0.657812,1.497917,0.672027,0.437705
290,'2024/11/04 18:10:13:906',6,0.576563,0.241667,0.576563,0.216667,0.58125,0.21875,0.5875,0.220833,0.551562,0.21875,0.539063,0.220833,0.526563,0.225,0.582812,0.239583,0.501562,0.252083,0.584375,0.275,0.557813,0.283333,0.598437,0.4,0.48125,0.391667,0.735937,0.49375,0.640625,0.414583,0.853125,0.435417,0.851563,0.34375,0.901563,0.4375,0.91875,0.347917,0.898438,0.416667,0.917188,0.34375,0.871875,0.4125,0.89375,0.34375,0.639063,0.797917,0.54375,0.789583,0.671875,1.122917,0.575,1.127083,0.68125,1.429167,0.59375,1.4375,0.675,1.48125,0.578125,1.491667,0.717188,1.491667,0.651563,1.5,0.672027,0.437705
291,'2024/11/04 18:10:13:947',6,0.573438,0.24375,0.573438,0.220833,0.578125,0.220833,0.582812,0.222917,0.55,0.21875,0.5375,0.220833,0.525,0.225,0.575,0.24375,0.5,0.254167,0.579687,0.277083,0.554688,0.285417,0.592188,0.402083,0.476563,0.391667,0.734375,0.495833,0.635938,0.4125,0.8625,0.441667,0.839063,0.34375,0.909375,0.4375,0.901563,0.35,0.909375,0.425,0.90625,0.34375,0.88125,0.425,0.88125,0.34375,0.629687,0.795833,0.539063,0.785417,0.667188,1.114583,0.573438,1.122917,0.68125,1.4125,0.595312,1.427083,0.675,1.4625,0.579687,1.483333,0.723437,1.475,0.665625,1.485417,0.672027,0.437705
