@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
126,'2024/11/10 10:51:24:836',6,0.764063,0.39375,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.764063,0.38125,0.759375,0.38125,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.404167,0.785937,0.45625,0.715625,0.429167,0.778125,0.520833,0.70625,0.514583,0.751562,0.50625,0.760938,0.560417,0.74375,0.510417,0.775,0.575,0.745313,0.497917,0.78125,0.5625,0.745313,0.497917,0.778125,0.558333,0.746875,0.58125,0.70625,0.575,0.753125,0.69375,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.715625,0.808333,0.7625,0.839583,0.735937,0.8375,0.12,0.15,0.06,0.06
127,'2024/11/10 10:51:24:883',6,0.764063,0.39375,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.764063,0.38125,0.759375,0.38125,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.404167,0.785937,0.45625,0.715625,0.429167,0.778125,0.520833,0.70625,0.514583,0.751562,0.508333,0.760938,0.560417,0.74375,0.5125,0.775,0.575,0.74375,0.502083,0.78125,0.5625,0.745313,0.5,0.778125,0.558333,0.746875,0.58125,0.70625,0.575,0.754687,0.695833,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.742188,0.814583,0.715625,0.808333,0.7625,0.839583,0.735937,0.8375,0.12,0.15,0.06,0.06
128,'2024/11/10 10:51:24:919',6,0.764063,0.39375,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.779688,0.51875,0.70625,0.514583,0.751562,0.510417,0.760938,0.560417,0.740625,0.514583,0.775,0.575,0.740625,0.502083,0.78125,0.5625,0.74375,0.502083,0.778125,0.558333,0.748438,0.58125,0.70625,0.575,0.754687,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.742188,0.814583,0.715625,0.808333,0.7625,0.8375,0.735937,0.8375,0.12,0.15,0.06,0.06
129,'2024/11/10 10:51:24:961',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.776563,0.520833,0.70625,0.514583,0.753125,0.527083,0.760938,0.560417,0.745313,0.535417,0.775,0.575,0.745313,0.525,0.78125,0.5625,0.745313,0.520833,0.778125,0.55625,0.746875,0.58125,0.70625,0.572917,0.754687,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.715625,0.808333,0.7625,0.8375,0.735937,0.8375,0.12,0.15,0.06,0.06
130,'2024/11/10 10:51:25:000',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.776563,0.522917,0.70625,0.514583,0.751562,0.525,0.760938,0.560417,0.742188,0.529167,0.775,0.575,0.742188,0.51875,0.78125,0.5625,0.74375,0.514583,0.778125,0.55625,0.746875,0.58125,0.70625,0.572917,0.754687,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.715625,0.808333,0.7625,0.835417,0.735937,0.835417,0.12,0.15,0.06,0.06
131,'2024/11/10 10:51:25:041',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.520833,0.70625,0.514583,0.751562,0.522917,0.760938,0.560417,0.742188,0.529167,0.775,0.572917,0.74375,0.516667,0.78125,0.5625,0.74375,0.514583,0.778125,0.55625,0.746875,0.58125,0.70625,0.572917,0.754687,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.715625,0.808333,0.7625,0.835417,0.735937,0.835417,0.12,0.15,0.06,0.06
132,'2024/11/10 10:51:25:083',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.51875,0.70625,0.514583,0.751562,0.522917,0.760938,0.558333,0.74375,0.527083,0.775,0.572917,0.74375,0.514583,0.78125,0.5625,0.745313,0.5125,0.778125,0.55625,0.746875,0.58125,0.70625,0.572917,0.754687,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.717188,0.808333,0.760938,0.835417,0.735937,0.835417,0.12,0.15,0.06,0.06
133,'2024/11/10 10:51:25:129',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.520833,0.70625,0.514583,0.751562,0.527083,0.760938,0.558333,0.74375,0.535417,0.775,0.572917,0.74375,0.522917,0.78125,0.5625,0.745313,0.520833,0.778125,0.55625,0.746875,0.58125,0.70625,0.572917,0.753125,0.691667,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.740625,0.814583,0.717188,0.808333,0.759375,0.835417,0.734375,0.835417,0.12,0.15,0.06,0.06
134,'2024/11/10 10:51:25:166',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.520833,0.70625,0.514583,0.75,0.522917,0.760938,0.558333,0.740625,0.527083,0.775,0.572917,0.742188,0.514583,0.78125,0.5625,0.74375,0.5125,0.778125,0.55625,0.746875,0.58125,0.70625,0.572917,0.751562,0.691667,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.740625,0.8125,0.717188,0.808333,0.759375,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
135,'2024/11/10 10:51:25:208',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.51875,0.70625,0.514583,0.757813,0.516667,0.760938,0.558333,0.75,0.51875,0.775,0.572917,0.75,0.508333,0.78125,0.5625,0.751562,0.50625,0.778125,0.55625,0.748438,0.58125,0.70625,0.572917,0.753125,0.691667,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.740625,0.816667,0.717188,0.808333,0.759375,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
136,'2024/11/10 10:51:25:248',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.51875,0.70625,0.5125,0.754687,0.516667,0.760938,0.558333,0.746875,0.51875,0.775,0.572917,0.746875,0.508333,0.78125,0.5625,0.748438,0.50625,0.778125,0.55625,0.748438,0.58125,0.70625,0.572917,0.754687,0.691667,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.740625,0.816667,0.717188,0.808333,0.7625,0.835417,0.734375,0.835417,0.12,0.15,0.06,0.06
137,'2024/11/10 10:51:25:291',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.51875,0.70625,0.5125,0.75625,0.51875,0.760938,0.558333,0.746875,0.525,0.775,0.572917,0.748438,0.5125,0.78125,0.5625,0.748438,0.510417,0.778125,0.55625,0.748438,0.58125,0.70625,0.572917,0.753125,0.69375,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.740625,0.814583,0.717188,0.808333,0.760938,0.835417,0.734375,0.835417,0.12,0.15,0.06,0.06
138,'2024/11/10 10:51:25:332',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.778125,0.51875,0.70625,0.5125,0.754687,0.514583,0.760938,0.558333,0.745313,0.51875,0.775,0.572917,0.745313,0.50625,0.78125,0.5625,0.746875,0.504167,0.778125,0.55625,0.75,0.58125,0.70625,0.572917,0.754687,0.695833,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.740625,0.816667,0.717188,0.808333,0.760938,0.835417,0.734375,0.835417,0.12,0.15,0.06,0.06
139,'2024/11/10 10:51:25:371',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.3875,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.7875,0.454167,0.715625,0.429167,0.779688,0.51875,0.70625,0.5125,0.754687,0.514583,0.760938,0.558333,0.745313,0.51875,0.775,0.572917,0.746875,0.50625,0.78125,0.5625,0.748438,0.504167,0.778125,0.55625,0.75,0.58125,0.707812,0.572917,0.754687,0.695833,0.717188,0.697917,0.748438,0.797917,0.720312,0.797917,0.739062,0.816667,0.717188,0.808333,0.760938,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
140,'2024/11/10 10:51:25:412',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.7875,0.454167,0.715625,0.429167,0.778125,0.520833,0.70625,0.5125,0.754687,0.516667,0.760938,0.558333,0.745313,0.520833,0.775,0.572917,0.745313,0.508333,0.78125,0.5625,0.746875,0.50625,0.778125,0.55625,0.75,0.58125,0.70625,0.572917,0.753125,0.69375,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.740625,0.814583,0.717188,0.808333,0.759375,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
141,'2024/11/10 10:51:25:452',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.45625,0.715625,0.429167,0.778125,0.520833,0.70625,0.5125,0.753125,0.5125,0.760938,0.558333,0.74375,0.516667,0.775,0.572917,0.745313,0.504167,0.78125,0.560417,0.746875,0.502083,0.778125,0.55625,0.748438,0.58125,0.70625,0.572917,0.751562,0.691667,0.717188,0.695833,0.748438,0.797917,0.720312,0.797917,0.7375,0.820833,0.717188,0.808333,0.757813,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
142,'2024/11/10 10:51:25:494',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.379167,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.785937,0.454167,0.715625,0.429167,0.779688,0.51875,0.70625,0.5125,0.754687,0.5125,0.760938,0.558333,0.745313,0.516667,0.775,0.572917,0.746875,0.504167,0.78125,0.560417,0.748438,0.504167,0.778125,0.55625,0.748438,0.58125,0.70625,0.572917,0.751562,0.691667,0.717188,0.695833,0.746875,0.797917,0.720312,0.797917,0.7375,0.816667,0.717188,0.808333,0.757813,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
143,'2024/11/10 10:51:25:547',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.379167,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.7875,0.454167,0.715625,0.429167,0.779688,0.520833,0.70625,0.5125,0.753125,0.5125,0.760938,0.558333,0.74375,0.516667,0.776563,0.572917,0.745313,0.50625,0.78125,0.560417,0.746875,0.504167,0.778125,0.55625,0.748438,0.58125,0.70625,0.572917,0.751562,0.691667,0.717188,0.695833,0.746875,0.797917,0.720312,0.797917,0.739062,0.814583,0.717188,0.808333,0.757813,0.8375,0.732813,0.835417,0.12,0.15,0.06,0.06
144,'2024/11/10 10:51:25:587',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.38125,0.754687,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.7875,0.454167,0.715625,0.429167,0.779688,0.51875,0.70625,0.5125,0.753125,0.514583,0.760938,0.558333,0.74375,0.516667,0.776563,0.572917,0.745313,0.50625,0.78125,0.560417,0.746875,0.504167,0.778125,0.55625,0.748438,0.579167,0.707812,0.572917,0.751562,0.69375,0.71875,0.69375,0.746875,0.797917,0.720312,0.797917,0.7375,0.816667,0.717188,0.808333,0.757813,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
145,'2024/11/10 10:51:25:641',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.7625,0.38125,0.759375,0.379167,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.7875,0.454167,0.715625,0.429167,0.779688,0.51875,0.707812,0.5125,0.75,0.510417,0.760938,0.558333,0.739062,0.514583,0.776563,0.572917,0.740625,0.502083,0.78125,0.560417,0.74375,0.5,0.778125,0.55625,0.748438,0.58125,0.707812,0.572917,0.751562,0.69375,0.71875,0.69375,0.746875,0.8,0.720312,0.797917,0.7375,0.816667,0.717188,0.808333,0.75625,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
146,'2024/11/10 10:51:25:687',6,0.764063,0.391667,0.771875,0.385417,0.775,0.3875,0.778125,0.3875,0.7625,0.38125,0.759375,0.379167,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.765625,0.408333,0.75625,0.402083,0.7875,0.454167,0.715625,0.429167,0.779688,0.51875,0.707812,0.5125,0.75,0.504167,0.760938,0.558333,0.740625,0.50625,0.776563,0.572917,0.742188,0.495833,0.78125,0.560417,0.74375,0.49375,0.778125,0.55625,0.748438,0.58125,0.707812,0.572917,0.751562,0.69375,0.71875,0.691667,0.746875,0.8,0.720312,0.797917,0.7375,0.814583,0.717188,0.808333,0.75625,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
147,'2024/11/10 10:51:29:617',7,0.604688,0.172917,0.614062,0.14375,0.623438,0.141667,0.63125,0.1375,0.596875,0.154167,0.592188,0.158333,0.585938,0.160417,0.65,0.145833,0.589063,0.172917,0.626562,0.19375,0.603125,0.2,0.725,0.245833,0.584375,0.30625,0.725,0.414583,0.592188,0.466667,0.640625,0.49375,0.646875,0.520833,0.61875,0.527083,0.671875,0.547917,0.614062,0.502083,0.676562,0.522917,0.61875,0.491667,0.66875,0.5125,0.775,0.566667,0.682813,0.589583,0.760938,0.841667,0.7,0.845833,0.760938,1.025,0.71875,1.039583,0.764063,1.077083,0.728125,1.09375,0.75,1.15625,0.721875,1.166667,0.12,0.15,0.06,0.06
148,'2024/11/10 10:51:29:663',7,0.603125,0.172917,0.6125,0.145833,0.620313,0.141667,0.628125,0.1375,0.595312,0.154167,0.590625,0.158333,0.585938,0.1625,0.648438,0.145833,0.590625,0.172917,0.625,0.19375,0.603125,0.2,0.726563,0.245833,0.585938,0.30625,0.723437,0.414583,0.592188,0.466667,0.642187,0.49375,0.646875,0.520833,0.620313,0.535417,0.671875,0.547917,0.615625,0.510417,0.676562,0.520833,0.621875,0.497917,0.670313,0.5125,0.775,0.566667,0.682813,0.589583,0.7625,0.841667,0.7,0.845833,0.7625,1.025,0.71875,1.060417,0.765625,1.079167,0.726563,1.09375,0.75,1.15625,0.721875,1.166667,0.12,0.15,0.06,0.06
149,'2024/11/10 10:51:29:706',7,0.603125,0.172917,0.6125,0.145833,0.620313,0.141667,0.628125,0.1375,0.595312,0.154167,0.590625,0.158333,0.585938,0.160417,0.648438,0.145833,0.590625,0.172917,0.625,0.19375,0.603125,0.2,0.726563,0.245833,0.585938,0.304167,0.725,0.414583,0.592188,0.466667,0.642187,0.49375,0.648438,0.520833,0.617188,0.5375,0.671875,0.545833,0.614062,0.510417,0.676562,0.520833,0.61875,0.497917,0.670313,0.5125,0.776563,0.566667,0.682813,0.589583,0.7625,0.841667,0.7,0.845833,0.7625,1.022917,0.71875,1.066667,0.767187,1.077083,0.728125,1.09375,0.751562,1.15625,0.721875,1.164583,0.12,0.15,0.06,0.06
150,'2024/11/10 10:51:29:744',7,0.603125,0.172917,0.6125,0.14375,0.620313,0.139583,0.629687,0.1375,0.595312,0.152083,0.590625,0.154167,0.585938,0.15625,0.65,0.145833,0.592188,0.16875,0.625,0.191667,0.601563,0.2,0.726563,0.245833,0.585938,0.304167,0.725,0.416667,0.59375,0.466667,0.642187,0.49375,0.648438,0.520833,0.61875,0.533333,0.671875,0.545833,0.615625,0.510417,0.676562,0.520833,0.620313,0.495833,0.670313,0.5125,0.776563,0.56875,0.682813,0.589583,0.764063,0.841667,0.7,0.847917,0.764063,1.022917,0.71875,1.070833,0.767187,1.077083,0.726563,1.09375,0.754687,1.15625,0.721875,1.164583,0.12,0.15,0.06,0.06
151,'2024/11/10 10:51:29:784',7,0.603125,0.170833,0.614062,0.14375,0.621875,0.139583,0.629687,0.1375,0.595312,0.15,0.592188,0.152083,0.585938,0.15625,0.65,0.145833,0.592188,0.166667,0.625,0.191667,0.603125,0.197917,0.728125,0.245833,0.585938,0.304167,0.725,0.414583,0.59375,0.466667,0.642187,0.49375,0.648438,0.520833,0.617188,0.53125,0.673437,0.545833,0.615625,0.508333,0.676562,0.520833,0.620313,0.495833,0.670313,0.510417,0.776563,0.56875,0.682813,0.589583,0.764063,0.84375,0.701563,0.85,0.765625,1.047917,0.71875,1.072917,0.767187,1.077083,0.726563,1.09375,0.754687,1.15625,0.723437,1.166667,0.12,0.15,0.06,0.06
152,'2024/11/10 10:51:29:824',7,0.603125,0.170833,0.614062,0.141667,0.621875,0.139583,0.629687,0.1375,0.595312,0.15,0.592188,0.152083,0.585938,0.154167,0.65,0.145833,0.592188,0.166667,0.625,0.191667,0.601563,0.197917,0.728125,0.245833,0.585938,0.302083,0.726563,0.414583,0.592188,0.464583,0.64375,0.49375,0.648438,0.520833,0.617188,0.53125,0.673437,0.545833,0.615625,0.50625,0.676562,0.520833,0.620313,0.49375,0.670313,0.510417,0.776563,0.56875,0.682813,0.589583,0.765625,0.841667,0.701563,0.85,0.765625,1.041667,0.720312,1.072917,0.76875,1.077083,0.728125,1.09375,0.757813,1.15625,0.725,1.166667,0.12,0.15,0.06,0.06
153,'2024/11/10 10:51:29:866',7,0.603125,0.170833,0.614062,0.141667,0.621875,0.1375,0.63125,0.135417,0.595312,0.15,0.590625,0.15,0.585938,0.154167,0.65,0.14375,0.592188,0.164583,0.625,0.189583,0.601563,0.197917,0.728125,0.245833,0.584375,0.302083,0.726563,0.414583,0.592188,0.466667,0.642187,0.49375,0.648438,0.520833,0.6125,0.529167,0.673437,0.54375,0.610937,0.50625,0.678125,0.51875,0.617188,0.49375,0.670313,0.510417,0.776563,0.56875,0.682813,0.589583,0.765625,0.841667,0.701563,0.85,0.765625,1.0375,0.720312,1.072917,0.76875,1.077083,0.726563,1.091667,0.757813,1.15625,0.725,1.166667,0.12,0.15,0.06,0.06
154,'2024/11/10 10:51:29:915',7,0.603125,0.16875,0.614062,0.141667,0.621875,0.1375,0.63125,0.135417,0.595312,0.147917,0.590625,0.15,0.585938,0.154167,0.65,0.14375,0.592188,0.164583,0.625,0.189583,0.601563,0.197917,0.728125,0.245833,0.585938,0.302083,0.726563,0.414583,0.59375,0.464583,0.640625,0.49375,0.648438,0.520833,0.610937,0.529167,0.673437,0.541667,0.609375,0.50625,0.678125,0.51875,0.614062,0.491667,0.670313,0.508333,0.776563,0.566667,0.682813,0.5875,0.767187,0.841667,0.701563,0.85,0.765625,1.035417,0.720312,1.072917,0.76875,1.079167,0.726563,1.091667,0.757813,1.158333,0.726563,1.166667,0.12,0.15,0.06,0.06
155,'2024/11/10 10:51:29:955',7,0.603125,0.16875,0.614062,0.141667,0.621875,0.1375,0.63125,0.135417,0.595312,0.147917,0.592188,0.15,0.585938,0.154167,0.65,0.14375,0.592188,0.164583,0.625,0.189583,0.603125,0.197917,0.728125,0.245833,0.585938,0.302083,0.726563,0.414583,0.59375,0.464583,0.640625,0.49375,0.65,0.51875,0.610937,0.529167,0.673437,0.541667,0.607813,0.504167,0.678125,0.516667,0.614062,0.491667,0.671875,0.508333,0.776563,0.566667,0.682813,0.5875,0.767187,0.84375,0.701563,0.85,0.767187,1.05625,0.720312,1.077083,0.76875,1.083333,0.726563,1.09375,0.757813,1.1625,0.726563,1.16875,0.12,0.15,0.06,0.06
156,'2024/11/10 10:51:29:996',7,0.603125,0.170833,0.614062,0.141667,0.621875,0.1375,0.63125,0.135417,0.595312,0.15,0.592188,0.152083,0.585938,0.154167,0.65,0.14375,0.592188,0.164583,0.626562,0.191667,0.603125,0.197917,0.729688,0.245833,0.585938,0.302083,0.726563,0.414583,0.59375,0.464583,0.640625,0.49375,0.65,0.51875,0.610937,0.529167,0.675,0.541667,0.609375,0.504167,0.679688,0.516667,0.614062,0.491667,0.673437,0.508333,0.778125,0.566667,0.684375,0.5875,0.76875,0.84375,0.703125,0.85,0.767187,1.045833,0.720312,1.077083,0.76875,1.083333,0.728125,1.09375,0.757813,1.1625,0.728125,1.16875,0.12,0.15,0.06,0.06
157,'2024/11/10 10:51:30:038',7,0.603125,0.170833,0.614062,0.141667,0.621875,0.1375,0.63125,0.135417,0.596875,0.15,0.592188,0.152083,0.5875,0.154167,0.651563,0.14375,0.59375,0.164583,0.626562,0.191667,0.603125,0.197917,0.73125,0.245833,0.5875,0.3,0.729688,0.414583,0.59375,0.464583,0.642187,0.49375,0.653125,0.51875,0.610937,0.529167,0.678125,0.541667,0.609375,0.504167,0.682813,0.516667,0.615625,0.491667,0.675,0.508333,0.778125,0.566667,0.684375,0.5875,0.76875,0.84375,0.703125,0.852083,0.767187,1.041667,0.720312,1.077083,0.76875,1.083333,0.726563,1.09375,0.757813,1.164583,0.726563,1.16875,0.12,0.15,0.06,0.06
158,'2024/11/10 10:51:30:078',7,0.603125,0.170833,0.614062,0.141667,0.621875,0.1375,0.63125,0.135417,0.596875,0.15,0.592188,0.152083,0.5875,0.154167,0.651563,0.14375,0.59375,0.164583,0.626562,0.189583,0.603125,0.197917,0.732813,0.245833,0.5875,0.3,0.729688,0.414583,0.59375,0.464583,0.642187,0.491667,0.654688,0.51875,0.6125,0.529167,0.679688,0.541667,0.609375,0.502083,0.684375,0.516667,0.615625,0.489583,0.676562,0.508333,0.779688,0.566667,0.684375,0.5875,0.770312,0.84375,0.703125,0.852083,0.767187,1.039583,0.720312,1.077083,0.76875,1.085417,0.726563,1.09375,0.757813,1.164583,0.726563,1.170833,0.12,0.15,0.06,0.06
159,'2024/11/10 10:51:30:118',7,0.603125,0.170833,0.614062,0.141667,0.621875,0.1375,0.63125,0.135417,0.596875,0.15,0.592188,0.152083,0.5875,0.154167,0.651563,0.14375,0.595312,0.164583,0.626562,0.189583,0.603125,0.197917,0.732813,0.245833,0.589063,0.3,0.729688,0.414583,0.59375,0.464583,0.642187,0.491667,0.65625,0.51875,0.6125,0.529167,0.68125,0.541667,0.609375,0.502083,0.6875,0.516667,0.615625,0.489583,0.679688,0.508333,0.779688,0.566667,0.684375,0.589583,0.770312,0.84375,0.704687,0.852083,0.767187,1.035417,0.720312,1.077083,0.76875,1.085417,0.726563,1.095833,0.757813,1.166667,0.726563,1.170833,0.12,0.15,0.06,0.06
160,'2024/11/10 10:51:30:159',7,0.603125,0.170833,0.614062,0.141667,0.623438,0.1375,0.63125,0.135417,0.596875,0.15,0.592188,0.152083,0.5875,0.154167,0.651563,0.14375,0.595312,0.164583,0.626562,0.189583,0.603125,0.197917,0.734375,0.245833,0.589063,0.297917,0.729688,0.414583,0.59375,0.464583,0.642187,0.491667,0.65625,0.51875,0.6125,0.529167,0.68125,0.541667,0.609375,0.502083,0.6875,0.516667,0.615625,0.489583,0.679688,0.508333,0.779688,0.566667,0.684375,0.589583,0.770312,0.84375,0.704687,0.852083,0.767187,1.035417,0.720312,1.077083,0.76875,1.085417,0.728125,1.095833,0.757813,1.166667,0.726563,1.170833,0.12,0.15,0.06,0.06
